customer_acquisition_cost,ltv,churn_rate,retention_rate,arpu,mrr,arr,conversion_rate,revenue_per_customer
328.24,2963.01,0.2059,0.7452,110.11,54494.95,740605.26,0.031,1556.82
322.89,1733.1,0.2845,0.7919,82.21,74740.89,717410.79,0.0859,1584.29
402.32,3458.21,0.1165,0.9067,125.52,39331.18,441732.28,0.0423,1429.31
299.91,3050.03,0.0215,0.8058,114.59,71704.96,643349.3,0.0353,1249.6
323.46,1389.39,0.2734,0.8012,121.01,65507.76,582926.19,0.1574,1349.46
250.94,2620.44,0.0565,0.7563,117.34,51157.22,634863.38,0.0989,943.99
172.85,2952.33,0.2122,0.8725,83.42,54180.58,453751.41,0.0227,1396.94
223.71,2187.79,0.2632,0.9348,102.6,67599.05,688984.8,0.0842,641.54
274.31,1490.77,0.0999,0.8361,46.19,61420.84,334870.26,0.1987,946.75
279.56,2868.13,0.2508,0.7335,88.82,54814.46,1200000.0,0.0464,255.8
419.47,4382.14,0.1063,0.9431,97.23,43071.07,892519.3,0.0824,1176.73
281.1,2346.86,0.2403,0.7207,124.85,35249.15,868790.65,0.1209,1376.06
363.41,3879.24,0.0303,0.8368,121.22,52287.19,353475.68,0.0439,1572.24
242.37,2060.71,0.2,0.7757,81.18,31618.32,285099.55,0.1937,981.9
251.62,2818.84,0.2064,0.9715,80.48,62581.68,660404.68,0.1288,1123.39
175.32,3254.36,0.1525,0.9139,146.39,21223.84,545718.8,0.0497,1045.44
219.33,2643.41,0.2093,0.8643,95.69,55565.31,971849.74,0.0921,1622.71
314.52,2416.77,0.2777,0.8936,108.62,45932.41,730298.36,0.0754,1155.08
275.57,3218.8,0.2228,0.8545,129.87,43249.67,597834.06,0.0289,1637.25
345.72,4131.64,0.2888,0.7428,102.48,45937.15,899016.89,0.0605,1444.25
288.59,2885.46,0.1401,0.9056,100.2,2942.55,642061.08,0.113,1288.43
248.57,2245.75,0.1632,0.8429,95.01,43208.7,651341.28,0.0222,873.71
436.12,2501.36,0.0865,0.8839,88.88,36183.1,812340.12,0.0144,706.84
267.96,4623.77,0.2958,0.7131,109.53,36392.26,471855.45,0.1106,1078.23
362.23,2755.68,0.026,0.7412,47.29,100000.0,807701.45,0.0896,1080.84
244.91,2184.38,0.114,0.8709,93.56,27582.85,718073.53,0.0417,681.49
328.22,1753.03,0.0963,0.8332,122.11,57036.32,423695.24,0.144,1392.8
344.6,1219.71,0.1221,0.7658,118.42,37372.79,993694.71,0.0221,1108.21
290.64,2934.81,0.2761,0.7698,149.68,35448.51,515421.05,0.0577,1236.02
98.41,3162.8,0.1167,0.8832,131.52,28277.74,282372.62,0.0248,1587.94
276.37,2339.25,0.2759,0.7171,117.93,69116.96,452037.73,0.1469,804.17
367.28,2638.27,0.1328,0.8259,105.91,70372.85,400925.55,0.1284,390.45
314.56,1733.14,0.2579,0.8517,90.54,40265.64,644747.31,0.0417,864.4
308.44,2754.13,0.1613,0.7894,120.94,65550.27,927258.52,0.1137,1597.82
145.83,3027.17,0.1003,0.938,115.24,33408.83,655242.43,0.1408,1052.67
220.97,2230.79,0.1403,0.7165,93.15,43881.85,920000.81,0.0117,989.95
305.85,3974.19,0.1331,0.9511,77.54,61702.9,817188.97,0.1343,886.38
305.78,1994.27,0.0854,0.9097,103.32,33980.01,78035.05,0.0657,1047.97
366.1,2872.06,0.094,0.8294,141.61,38301.36,784094.88,0.0314,869.33
264.13,3314.52,0.0641,0.9681,108.49,50904.29,490965.25,0.1651,894.22
305.44,2589.46,0.1074,0.9036,105.9,51115.33,707515.44,0.1232,1381.32
276.23,2502.36,0.1911,0.97,118.4,32707.78,594540.53,0.1116,1870.46
200.98,1530.72,0.1221,0.8371,120.24,87344.05,1157655.22,0.1681,783.19
105.82,3713.25,0.2166,0.8314,112.88,36576.81,692341.55,0.0567,880.23
307.33,2516.92,0.2962,0.8539,103.67,66220.73,721593.02,0.0078,873.36
288.05,3070.94,0.1194,0.719,88.91,60331.61,819494.3,0.19,1553.83
228.64,3176.96,0.1442,0.9635,136.82,37211.4,311155.55,0.0562,1290.16
153.56,2157.83,0.0576,0.8936,91.48,58143.78,820524.61,0.1285,968.57
322.23,2495.27,0.1237,0.8791,154.79,36630.36,563310.29,0.1955,890.88
255.06,3695.34,0.2208,0.9687,109.89,51669.03,469092.82,0.0506,1544.8
316.77,1774.86,0.073,0.9882,106.67,64097.0,768366.13,0.1986,1063.03
414.8,4316.87,0.0628,0.7474,129.07,41289.4,311312.0,0.11,1037.61
114.39,2066.52,0.1191,0.9172,84.32,57289.43,791909.9,0.192,365.81
222.53,1726.04,0.2474,0.8682,123.17,40995.8,574817.92,0.0218,1302.01
259.3,2753.64,0.1909,0.8337,108.65,53398.09,586172.15,0.1085,1047.73
384.11,4379.87,0.2877,0.9835,118.01,52251.27,161647.6,0.1892,1083.82
152.27,1153.08,0.2723,0.9466,83.35,44450.46,784283.25,0.0353,1082.62
420.19,2539.54,0.0538,0.9021,83.06,20283.14,655030.04,0.0587,1347.7
285.19,3023.07,0.0223,0.811,46.97,63384.69,513498.81,0.0464,343.01
267.8,2676.36,0.1257,0.8932,90.52,83342.86,422367.24,0.1933,671.13
260.15,2949.17,0.1614,0.8542,88.86,52803.6,760753.06,0.0564,1670.3
242.28,2087.54,0.1595,0.7723,83.87,40384.86,674940.19,0.0286,661.59
353.61,2180.22,0.0489,0.8306,101.34,53933.52,607026.32,0.1604,808.37
194.86,2533.74,0.0462,0.7615,107.04,69409.44,410325.84,0.1051,1446.13
300.91,1764.92,0.0236,0.8451,120.83,71612.46,665951.74,0.12,1065.9
246.19,2615.0,0.2567,0.9089,122.92,65542.82,654161.54,0.1233,1068.8
217.84,2345.48,0.2848,0.7106,125.6,57845.47,866546.24,0.1245,1553.67
468.95,2281.8,0.0435,0.922,126.92,61642.47,368905.21,0.0936,867.97
306.43,2901.06,0.0718,0.7058,113.72,52451.71,464265.24,0.1952,880.11
320.99,1223.82,0.0361,0.85,106.75,34725.4,990835.41,0.039,1290.83
360.33,2470.55,0.2645,0.8663,134.42,44253.91,643925.51,0.1918,1100.57
168.4,4465.26,0.288,0.9208,126.95,45171.8,656040.41,0.062,1375.61
406.42,1799.21,0.0859,0.9207,58.07,55327.18,797259.84,0.042,845.87
86.83,3656.98,0.098,0.8211,99.53,21394.21,964850.63,0.127,1113.07
217.34,2692.81,0.1152,0.7192,47.89,58932.12,375953.0,0.1789,1026.86
240.57,2177.68,0.1557,0.9011,47.27,17286.13,1038003.15,0.0758,926.11
318.63,1615.5,0.2079,0.8482,88.89,57287.02,597357.96,0.0197,643.97
291.4,2759.42,0.1563,0.7966,100.95,69802.46,658242.2,0.1096,916.77
262.49,3788.49,0.2858,0.7681,91.57,65264.85,617892.83,0.1971,879.37
274.1,2345.12,0.039,0.7347,48.76,35720.84,902567.17,0.081,1446.78
201.65,2586.58,0.2416,0.7856,129.54,60789.46,795774.71,0.0089,1229.62
162.71,3441.46,0.107,0.833,82.61,62121.87,577298.14,0.1027,1190.72
329.49,2917.02,0.1195,0.8385,120.5,78645.3,382870.16,0.0798,992.36
327.03,1418.38,0.2156,0.869,83.48,56534.28,557906.45,0.018,767.57
393.84,2727.46,0.2795,0.8051,89.24,67430.97,341193.39,0.1756,1120.51
215.75,3834.58,0.2177,0.9668,118.73,43287.42,782440.67,0.1257,1499.08
326.96,2621.06,0.235,0.8438,93.94,36440.95,471668.36,0.0351,778.15
253.72,502.5,0.2277,0.8229,110.4,64760.27,585714.76,0.1856,1193.7
364.29,2954.1,0.1031,0.714,113.78,64989.41,838286.58,0.1174,906.47
351.65,2494.54,0.2295,0.8737,59.81,40014.62,765798.97,0.1394,1048.25
290.84,1217.21,0.2375,0.8748,120.13,30504.76,681872.56,0.1188,1000.71
249.54,1334.62,0.1647,0.8692,75.31,52533.52,448463.65,0.1958,1192.44
347.07,3413.83,0.1657,0.9574,69.82,51222.33,702069.24,0.1787,1000.56
323.52,2076.3,0.2303,0.9212,81.99,54358.94,448527.48,0.0082,890.68
223.67,1939.13,0.2469,0.9515,130.79,65116.18,703882.09,0.0078,550.65
175.42,2622.08,0.1078,0.7172,54.32,67476.21,347203.88,0.1002,1119.71
253.36,2145.37,0.2425,0.7923,125.61,50629.57,845019.66,0.0662,1243.36
388.66,2728.37,0.2461,0.7924,115.75,34077.57,645510.89,0.1101,1069.8
360.99,2491.2,0.0779,0.8905,107.35,38526.29,603471.24,0.071,1026.92
191.58,1710.0,0.2179,0.8301,112.81,40654.87,683454.77,0.1762,1520.78
187.42,2249.56,0.0641,0.9255,95.81,48517.35,583137.77,0.0381,1563.3
370.6,2996.82,0.037,0.8115,126.61,42009.64,619465.33,0.0162,1389.32
189.83,2682.84,0.1766,0.7643,91.49,46461.44,861677.11,0.0719,1156.0
313.2,2585.81,0.2735,0.7844,53.55,51717.77,815312.08,0.0321,1080.73
228.79,4167.62,0.0203,0.7529,102.55,39889.24,747171.26,0.1203,716.38
396.28,3222.65,0.2497,0.7574,130.38,55812.91,655893.33,0.0971,446.47
217.22,3317.75,0.1569,0.7629,120.58,80656.16,543341.27,0.1431,1484.1
360.75,2519.99,0.2597,0.7047,162.46,47749.03,818433.15,0.0192,1086.12
288.86,2822.45,0.2546,0.9077,96.98,39252.54,425713.8,0.1521,2000.0
293.91,2312.31,0.2638,0.8159,99.91,55560.23,959228.93,0.0589,865.13
127.23,3259.08,0.233,0.7066,97.61,37381.07,746895.21,0.1359,1185.21
109.78,2563.52,0.2545,0.8073,80.42,48069.4,840003.08,0.0617,1373.63
258.46,2824.2,0.061,0.9626,90.02,39305.65,698629.0,0.1676,843.27
293.52,2775.81,0.0981,0.8483,72.1,32847.51,581777.33,0.1676,964.62
190.61,2635.77,0.0803,0.9862,32.36,36003.42,793773.83,0.0647,988.45
193.35,4951.58,0.2253,0.8566,86.63,39596.62,327344.14,0.1824,921.15
317.11,2127.81,0.0546,0.9792,105.74,33311.65,489452.03,0.0676,1176.31
317.21,2120.69,0.0628,0.7585,124.97,71600.43,568166.97,0.1797,1067.37
264.67,3193.71,0.2649,0.7841,86.77,57617.67,332575.95,0.0427,405.09
333.52,2183.78,0.2147,0.903,87.14,66039.9,732133.04,0.0611,1084.91
186.93,2421.73,0.2639,0.9862,137.64,28087.56,856645.03,0.1774,1168.39
248.3,1798.98,0.0504,0.9393,62.85,45649.97,267649.92,0.0208,1037.13
398.59,3035.05,0.1257,0.8606,99.83,57416.49,523731.74,0.1418,1571.51
280.12,3045.0,0.0921,0.7247,135.31,77769.7,572422.72,0.138,1160.19
284.47,2403.1,0.0128,0.8057,82.57,38080.25,669941.04,0.1946,1057.46
447.95,3209.94,0.0925,0.7251,56.44,29275.99,775281.5,0.1946,1337.99
170.05,1194.47,0.1201,0.7903,159.05,53645.32,550786.24,0.0987,1767.72
334.73,2096.3,0.0367,0.775,130.31,39383.13,792290.03,0.1334,1004.61
399.8,2516.85,0.1743,0.8127,131.3,78645.91,623499.65,0.0354,1383.67
250.64,1731.71,0.1211,0.9428,102.17,59443.23,486636.5,0.0491,1632.32
339.47,1280.17,0.0235,0.7436,125.29,45786.26,651659.35,0.1139,976.93
201.35,2408.81,0.2142,0.7888,26.14,45834.16,355873.5,0.0513,678.7
223.5,3193.65,0.2215,0.7757,91.15,48410.81,555595.18,0.0473,1188.8
303.87,3654.32,0.252,0.7859,135.01,20392.77,571252.19,0.0095,1476.65
334.89,2221.29,0.1508,0.8046,60.8,51192.54,486246.16,0.0193,959.65
359.07,3224.35,0.2909,0.7709,94.44,42464.77,1107454.94,0.1437,1396.95
392.72,3148.62,0.2751,0.9733,115.12,60940.48,863706.94,0.0078,777.86
269.94,3604.58,0.1699,0.8218,80.16,35689.14,645561.92,0.1797,971.78
364.52,2375.68,0.139,0.7331,105.23,61761.75,690676.44,0.0203,1020.74
249.33,1241.17,0.0109,0.8356,117.21,59459.16,708353.12,0.0355,1005.92
342.66,2704.98,0.2162,0.7535,114.56,53135.47,729664.04,0.0714,777.82
290.56,1855.86,0.1738,0.7627,92.31,71186.06,915292.17,0.1467,943.79
308.43,2083.25,0.2819,0.7827,78.75,19401.82,789635.19,0.1416,427.03
306.76,2414.05,0.1823,0.7362,117.54,57824.04,212831.74,0.0531,1269.44
154.65,2384.51,0.2979,0.9091,115.74,49761.68,771048.73,0.0688,1061.44
190.69,2760.89,0.2576,0.9297,114.18,49277.83,440332.41,0.1651,1414.11
282.69,3200.81,0.2865,0.8143,108.63,34300.15,496265.36,0.1019,1021.65
148.45,2361.94,0.105,0.8998,115.77,27075.67,800301.55,0.0943,480.52
337.34,2959.96,0.0533,0.8128,132.77,65223.28,237092.18,0.1285,1151.02
340.37,2661.61,0.2411,0.7476,114.82,63503.89,945089.45,0.0941,840.3
299.54,3382.8,0.238,0.8152,108.09,80177.21,767831.24,0.0896,1388.53
190.91,2502.27,0.0713,0.8615,88.32,82887.92,672075.26,0.1607,982.96
378.51,2588.17,0.2318,0.7119,148.89,24955.75,771103.22,0.1866,1688.15
427.79,2356.72,0.1788,0.8898,69.44,47949.06,833401.04,0.1121,766.85
286.03,2522.91,0.0418,0.9154,98.58,54637.04,650132.04,0.0614,1127.99
313.29,2036.27,0.1555,0.9494,88.88,66373.6,759260.45,0.1902,1239.56
290.13,1958.63,0.28,0.7298,47.14,74042.84,411984.9,0.1419,945.4
314.78,3257.68,0.1569,0.7,116.2,33520.0,766762.59,0.1326,627.88
266.03,1801.49,0.2387,0.7212,98.56,41573.57,726324.09,0.1233,986.6
272.41,2400.02,0.0184,0.968,106.01,73118.85,890966.65,0.1494,474.0
342.93,3445.35,0.2211,0.922,99.34,22894.0,640480.24,0.1562,828.82
450.92,2373.72,0.2846,0.9423,128.85,32737.53,666672.22,0.1593,993.6
169.99,3299.18,0.1549,0.8499,132.91,57723.36,423182.73,0.1953,1366.93
267.21,2187.01,0.1079,0.8527,70.13,84396.43,605891.55,0.0852,1138.55
186.47,1826.59,0.1975,0.7866,160.9,22828.75,727052.31,0.0523,922.05
394.4,1400.72,0.2757,0.9444,97.39,51482.92,745805.31,0.0819,902.55
230.92,3678.3,0.0613,0.9406,123.61,59647.6,945202.98,0.1545,875.55
166.76,1759.45,0.1271,0.8137,110.71,74752.15,697374.12,0.1104,1341.2
322.86,3235.3,0.0553,0.7955,108.35,57871.01,587633.29,0.1736,579.88
405.82,1866.71,0.154,0.9141,122.63,20112.7,716219.9,0.051,781.82
324.77,3681.95,0.1667,0.7076,146.75,29282.39,495630.46,0.1487,578.35
290.36,4378.65,0.2838,0.9494,129.61,73138.44,868361.77,0.0536,1235.45
305.69,1328.88,0.1296,0.8294,97.29,57764.33,468681.66,0.1608,1529.51
381.11,1800.27,0.1744,0.828,102.33,31923.85,525777.92,0.0905,1231.76
209.44,3255.62,0.2667,0.894,87.16,58642.7,393051.37,0.1979,1254.63
266.61,3051.88,0.1032,0.8873,127.65,55568.12,622405.54,0.1354,883.69
241.05,3258.59,0.2055,0.7771,123.68,9341.31,733746.63,0.1496,1204.49
187.41,2200.56,0.2296,0.9736,94.17,15859.06,933348.38,0.0133,812.19
250.37,4206.9,0.1059,0.986,147.01,55627.82,594637.23,0.1421,867.91
358.08,2742.47,0.0577,0.8525,139.0,84084.55,561565.86,0.0867,1038.08
317.5,1696.71,0.1558,0.8628,162.74,54851.98,77625.56,0.068,1063.37
323.32,2451.7,0.1135,0.8608,79.99,10084.45,650180.5,0.1601,1617.57
285.99,1707.21,0.0873,0.8409,101.83,23895.06,611464.73,0.0496,1324.39
314.25,3896.24,0.2923,0.9741,98.78,60825.06,609128.05,0.0405,1086.66
214.96,2132.74,0.1556,0.771,187.45,62623.83,904149.65,0.0743,1591.32
251.79,3035.78,0.2584,0.7313,105.31,47295.41,714133.75,0.1277,1811.05
289.4,2281.31,0.0666,0.9696,145.06,42515.82,523612.62,0.0552,1056.32
295.81,2167.95,0.2824,0.7618,137.77,63599.0,426660.29,0.1139,1171.26
299.01,1153.63,0.2404,0.9173,102.34,68730.41,376850.14,0.08,657.78
264.62,3118.57,0.2445,0.7591,106.76,61950.37,517776.92,0.0824,1102.33
246.69,3667.69,0.123,0.9785,121.55,34760.46,680054.19,0.0446,835.26
500.0,1932.49,0.1508,0.9294,144.83,65337.52,188280.24,0.0678,452.7
343.01,1439.57,0.1821,0.9664,99.55,44675.28,579260.67,0.0584,1363.38
305.99,3279.26,0.239,0.9758,88.89,40574.07,764762.12,0.0525,1083.68
257.51,1360.44,0.2562,0.7245,134.52,39928.93,401008.05,0.0208,774.78
241.16,3605.3,0.0326,0.8257,68.68,50847.74,570723.19,0.0894,471.3
265.19,1941.56,0.2722,0.8879,113.0,59910.18,409667.07,0.0527,857.2
296.96,1785.75,0.2819,0.9327,138.57,17159.5,69781.54,0.1924,836.52
133.97,2844.63,0.1819,0.77,118.62,38442.59,447528.63,0.1223,1015.0
157.3,1836.79,0.0642,0.9652,87.05,42895.45,395419.45,0.0951,498.01
227.23,2096.1,0.2473,0.7641,73.29,67600.13,759470.47,0.0709,1186.01
290.54,2927.29,0.1691,0.9512,142.59,36199.34,701146.19,0.0948,1253.11
257.05,747.2,0.247,0.8487,99.44,45038.79,399723.1,0.0716,637.69
385.86,3936.56,0.2463,0.8495,76.46,63859.0,861944.52,0.1721,513.33
163.82,2684.18,0.0352,0.8085,141.06,51153.41,749590.54,0.0549,1371.25
218.65,1637.18,0.186,0.73,130.37,75796.5,555224.28,0.0596,1002.82
389.01,1853.16,0.1501,0.8007,71.69,48022.36,671351.01,0.1434,1252.55
284.83,3426.79,0.2844,0.8238,184.62,81569.08,418816.36,0.1807,1084.99
341.36,3120.82,0.096,0.8389,87.88,84534.25,118533.44,0.1376,1022.06
428.84,3736.31,0.0697,0.9143,129.83,58057.73,623993.47,0.0215,1377.7
222.96,2115.18,0.2702,0.8021,167.91,57401.54,335906.91,0.1803,1316.13
267.55,2882.32,0.0531,0.8179,133.13,59723.93,561086.74,0.155,1171.83
254.57,2984.14,0.2091,0.9628,113.21,63973.81,687379.66,0.0517,1193.53
128.41,3194.63,0.097,0.9182,59.64,52541.27,221156.14,0.0172,912.54
251.72,3533.04,0.1747,0.7066,169.63,69784.19,646917.24,0.1449,1225.54
341.08,2088.14,0.1887,0.9355,132.4,58756.41,769636.26,0.0507,1541.94
315.54,2560.57,0.131,0.9871,60.2,73370.75,194365.83,0.1071,1374.24
321.43,2172.05,0.2927,0.9725,153.91,26529.3,745676.68,0.0225,457.14
246.84,2608.79,0.0482,0.9424,106.94,54068.33,981998.22,0.1158,1193.08
225.79,3197.11,0.1235,0.8825,96.21,67254.87,555494.74,0.0092,1219.1
370.19,1354.34,0.1348,0.7807,86.88,31664.83,752602.88,0.1091,1408.7
237.7,3519.01,0.193,0.8898,110.42,57604.37,407073.45,0.1676,1442.05
297.06,1757.64,0.1281,0.9017,130.59,60542.34,788206.02,0.1182,1206.95
287.25,2409.23,0.0381,0.7817,89.33,79010.22,707007.41,0.1775,657.77
384.63,3624.42,0.2848,0.774,109.04,44897.32,649115.26,0.112,1014.27
347.86,2906.94,0.1307,0.8151,200.0,53983.82,637850.33,0.139,798.67
177.86,2915.97,0.1094,0.8859,120.06,41329.0,684100.85,0.0764,680.82
185.93,1725.18,0.1395,0.785,135.59,48176.49,593327.99,0.0629,1492.33
318.42,1832.13,0.0728,0.8611,74.65,77221.01,413359.83,0.0705,903.08
270.17,3387.32,0.0391,0.9608,62.02,50018.07,576725.44,0.025,1679.96
240.86,2188.5,0.0531,0.7856,151.38,38797.66,596558.5,0.0546,928.19
351.17,2262.32,0.0583,0.9801,142.34,47484.97,373566.53,0.0805,823.82
289.06,3405.1,0.0673,0.8373,159.27,41937.77,584124.29,0.0716,1240.58
278.93,1827.57,0.1318,0.7293,102.48,43217.34,593773.21,0.1016,1025.12
333.49,2860.9,0.1909,0.716,144.72,41608.36,502917.07,0.1002,1137.94
246.87,2683.61,0.1924,0.7982,24.11,42250.75,675753.56,0.1484,879.26
392.64,2647.9,0.01,0.775,122.14,30918.12,722726.43,0.0822,879.21
215.9,2243.89,0.2771,0.9447,137.71,51642.24,474590.57,0.1371,895.05
324.27,2195.78,0.2486,0.9139,83.2,34352.96,635527.76,0.1787,719.98
382.54,1805.28,0.2895,0.9565,138.43,69333.06,786020.05,0.0939,1356.0
171.7,3028.09,0.1144,0.8709,99.31,45352.16,405946.92,0.1129,1115.18
249.25,2126.62,0.2028,0.8263,102.48,57241.58,276682.51,0.137,1098.6
360.67,3408.85,0.0587,0.7785,96.81,57275.82,419652.45,0.1014,1260.94
361.79,2474.1,0.2469,0.8691,155.08,20199.47,710324.67,0.0368,1163.06
262.14,1820.88,0.0568,0.8792,90.61,46102.79,515570.79,0.0622,1766.96
219.9,2463.71,0.1045,0.814,86.74,78854.15,360768.75,0.0105,1185.07
346.7,2328.16,0.1523,0.9716,77.85,37698.04,857340.82,0.1383,400.31
363.77,3440.46,0.1824,0.8856,93.33,87979.27,372292.0,0.0595,893.6
187.65,2360.95,0.1723,0.9429,111.18,59480.97,572225.71,0.1656,754.77
184.71,2433.64,0.0396,0.8799,125.22,59029.57,751841.58,0.1329,1198.08
291.89,3755.71,0.1323,0.7918,81.15,54449.51,738686.8,0.1485,919.08
322.2,3048.14,0.2776,0.9136,116.81,67760.02,688628.37,0.1771,1208.68
252.57,3952.45,0.263,0.7668,124.38,68673.8,473745.52,0.088,833.46
325.95,3636.25,0.1813,0.873,75.46,50193.29,716464.11,0.0418,1111.46
221.74,1955.06,0.176,0.8167,107.0,43399.6,608923.96,0.1874,883.13
116.4,3425.46,0.0424,0.7435,102.31,26990.54,686498.69,0.1992,942.52
243.21,3844.82,0.0681,0.8198,107.34,63926.93,877386.93,0.0475,1121.47
279.74,3850.7,0.0833,0.79,88.22,51583.88,369637.99,0.1495,1192.91
254.31,3424.01,0.1516,0.7325,100.71,36577.37,682276.09,0.0191,1502.4
188.1,3407.89,0.2221,0.9389,105.98,40922.47,634144.02,0.0104,1408.23
138.83,2412.92,0.1436,0.8446,164.03,49371.81,792981.96,0.1367,1348.68
236.44,1994.05,0.0466,0.8004,106.42,34306.09,958106.59,0.0548,1186.72
342.32,2374.1,0.1374,0.8464,147.38,51301.6,951937.59,0.1742,895.44
369.21,1345.92,0.0572,0.9188,149.78,23768.33,771331.06,0.105,1246.98
364.08,3701.86,0.2278,0.7053,63.23,41715.17,487460.13,0.1575,1428.1
213.81,2428.09,0.0583,0.8586,95.78,31329.02,522383.71,0.0252,1428.3
188.47,3661.54,0.1499,0.839,149.85,53805.86,748835.08,0.1755,1055.12
312.25,1685.33,0.2111,0.959,110.74,34365.69,351262.66,0.042,941.17
322.63,3498.06,0.0762,0.8612,101.31,41276.42,559768.53,0.1158,1300.8
305.01,2262.34,0.032,0.7398,128.75,87786.5,459837.31,0.1239,278.75
123.95,1643.91,0.1734,0.8127,138.8,64772.48,373004.06,0.0179,1555.62
209.98,3924.58,0.0257,0.8801,104.07,60410.48,655064.73,0.1956,1438.86
272.77,3517.39,0.1805,0.7133,96.19,71910.07,762337.62,0.0639,961.24
311.54,2815.9,0.2285,0.9565,30.15,58955.76,724859.3,0.1443,945.08
332.55,2676.58,0.1055,0.7197,106.49,27328.92,629398.73,0.1282,1707.41
285.82,2994.28,0.1516,0.7089,92.93,28777.8,536251.68,0.0115,722.39
299.81,2802.46,0.2793,0.7006,73.13,5787.06,502125.2,0.1732,967.04
281.36,2029.38,0.1466,0.8983,98.5,53832.05,778546.75,0.0644,1604.85
326.42,2327.23,0.299,0.8322,91.78,33007.48,504722.85,0.0536,710.18
298.46,4185.9,0.0555,0.7298,110.36,41088.05,499060.5,0.0164,1101.2
279.93,4743.19,0.2156,0.9483,96.16,45222.09,687409.33,0.0538,974.34
254.87,3874.09,0.1993,0.7588,119.15,40459.89,411745.56,0.1259,1702.47
281.1,3024.61,0.263,0.7946,110.51,49930.81,622863.28,0.0442,878.02
311.34,2385.43,0.0368,0.7515,145.33,45830.86,501219.59,0.096,620.34
295.06,2024.75,0.0913,0.9688,88.08,44187.06,473053.15,0.1609,1126.63
303.56,2076.38,0.0483,0.9198,161.36,24957.86,556508.62,0.1913,878.04
375.7,2216.61,0.2806,0.9099,138.8,54488.25,755381.06,0.1416,1239.12
294.89,4335.08,0.1337,0.7128,152.08,86401.8,640997.73,0.0432,1187.35
226.33,4064.92,0.2739,0.8516,113.0,55058.87,664038.7,0.0797,679.59
341.27,3234.58,0.0954,0.8669,96.09,87939.23,756271.0,0.113,1632.63
172.54,1897.52,0.0466,0.8109,87.96,41122.8,729491.03,0.1749,856.62
193.89,3349.56,0.096,0.7933,160.49,46329.21,570639.6,0.1118,890.44
300.19,2463.08,0.1832,0.9471,139.73,50172.31,716191.23,0.1008,1232.94
313.73,963.48,0.2551,0.7067,73.08,47698.4,572648.95,0.0556,1567.09
181.62,2874.9,0.1218,0.8814,135.96,69721.36,692769.3,0.1024,642.77
246.29,1990.5,0.2753,0.8143,78.86,14351.28,812240.47,0.0671,903.6
229.54,2017.02,0.0808,0.8931,115.27,42997.5,709086.36,0.1151,1353.04
238.5,2453.85,0.2111,0.7574,131.15,77945.67,359211.14,0.1627,868.65
345.77,2259.65,0.2234,0.7692,151.17,42305.44,507636.82,0.1894,1099.82
327.99,2623.17,0.0894,0.8702,112.52,65821.65,734218.16,0.1629,918.99
273.57,2585.51,0.0178,0.9842,100.76,60467.92,179293.9,0.1665,1206.68
234.05,1180.62,0.1159,0.9827,106.4,49302.24,670069.84,0.0748,654.83
173.78,3840.88,0.0231,0.7722,138.78,55723.87,658936.24,0.1406,1150.25
381.51,1879.69,0.2712,0.7297,129.97,49089.37,1146014.84,0.0807,1203.77
319.41,1903.95,0.2865,0.8712,104.48,15415.59,691591.36,0.0097,1265.66
222.0,2392.63,0.2233,0.8218,45.99,58089.55,584518.71,0.1775,883.97
328.97,2565.14,0.2207,0.9209,27.91,40334.4,836407.37,0.0152,1508.5
269.73,3792.87,0.0799,0.8531,112.14,27782.73,537808.89,0.0275,385.2
253.47,2861.05,0.0314,0.8481,67.59,56885.49,614369.22,0.0086,839.98
307.64,3093.73,0.2426,0.8875,88.25,55796.18,623592.2,0.0181,1823.92
219.39,2865.05,0.1722,0.7367,97.81,66693.13,724843.66,0.0165,1059.16
249.22,2831.31,0.2077,0.8964,170.76,46190.23,423189.43,0.1371,1406.2
284.11,2892.62,0.2361,0.8417,108.88,64669.47,771034.23,0.1714,1110.04
237.54,1136.02,0.1287,0.9378,127.8,50849.94,501903.79,0.1604,1600.45
325.18,2454.23,0.0519,0.7402,120.98,56196.83,1013768.49,0.1271,989.14
415.18,3560.44,0.2406,0.7872,28.31,57557.9,306403.87,0.1583,1120.85
218.43,5000.0,0.1416,0.9756,92.35,28544.45,456042.85,0.094,1326.93
150.12,1706.62,0.2498,0.8604,66.37,56721.88,204200.73,0.1817,1535.41
124.87,2981.41,0.1369,0.9695,159.69,52214.43,1193040.56,0.0947,465.72
263.71,2202.68,0.0729,0.8998,47.39,46025.97,363072.08,0.0105,1214.13
225.26,4253.99,0.0596,0.9687,91.67,52386.55,756490.03,0.142,779.94
290.59,1589.54,0.2257,0.7922,96.74,92568.09,749953.04,0.167,1032.57
284.94,3139.54,0.1767,0.7263,73.78,18829.25,426611.57,0.0488,880.33
154.76,1547.68,0.1273,0.9327,108.21,48329.43,759060.85,0.067,340.28
138.88,2400.46,0.1527,0.9333,103.66,63895.49,394340.0,0.1405,1384.97
297.19,2623.12,0.1694,0.8795,110.16,29939.69,444916.48,0.1169,634.51
285.16,3487.93,0.0794,0.8681,120.91,56622.29,296743.72,0.1785,1028.03
243.06,1806.22,0.1197,0.9653,112.5,55488.34,738592.43,0.0981,1016.06
150.71,3169.65,0.0948,0.7512,117.05,24281.08,218146.2,0.1361,798.16
